TRADE_DATE,MARKET,LEVEL,SLOPE_1Y,SLOPE_3Y,CURVATURE,RANGE,REGIME
2023-02-17,THE,52.707325,11.153300000000002,-1.6481999999999957,-6.846900000000005,15.6847,Contango
2023-02-17,TTF,51.382936111111114,10.978299999999997,-2.6732000000000014,-7.209399999999995,16.5507,Contango
2023-02-17,JKM,46.319914261111116,7.477803600000001,-3.989170659999999,-5.319953394999999,19.248913530000003,Contango
2023-02-16,THE,54.859980555555545,10.6528,-3.729700000000001,-7.074650000000005,16.918599999999998,Contango
2023-02-16,TTF,53.58131666666666,10.477800000000002,-4.6297,-7.3646499999999975,17.822799999999994,Contango
2023-02-16,JKM,48.11066798166668,10.084695339999996,-4.675042380000001,-7.572757129999999,23.802473049999996,Contango
2023-02-15,JKM,49.264571923333335,13.29288819,-0.8884745699999996,-9.078162334999995,22.14734154,Contango
2023-02-15,THE,55.996416666666676,9.385300000000008,-6.099599999999995,-6.831350000000008,18.343000000000004,Contango
2023-02-15,TTF,54.725522222222224,9.185299999999998,-7.099600000000002,-7.006349999999998,19.1734,Contango
2023-02-14,JKM,49.11096491916666,13.212103769999999,-0.795590230000002,-8.913233405,21.62353349,Contango
2023-02-14,THE,55.56594444444446,10.3823,-4.547800000000002,-7.190300000000001,17.6021,Contango
2023-02-14,TTF,54.37149722222223,10.357300000000002,-5.447799999999994,-7.340299999999999,18.636300000000006,Contango
2023-02-13,JKM,48.74735267222222,12.424723130000004,-1.5722382900000014,-8.585645310000004,21.281906729999996,Contango
2023-02-13,THE,55.00431944444445,11.2791,-3.7032000000000025,-7.764099999999999,17.636499999999998,Contango
2023-02-13,TTF,53.86196666666668,11.2791,-4.528199999999998,-7.901600000000002,18.5916,Contango
2023-02-10,JKM,50.189098873333336,12.184001630000004,-3.5959096099999996,-8.946471720000005,22.541432580000006,Contango
2023-02-10,THE,56.471288888888864,10.885900000000007,-6.127499999999998,-8.0471,19.1115,Contango
2023-02-10,TTF,55.34624166666666,10.910899999999998,-6.977499999999999,-8.222099999999998,20.123300000000008,Contango
2023-02-09,TTF,55.08178333333333,11.740499999999997,-6.2318,-8.652050000000003,19.857200000000006,Contango
2023-02-09,THE,56.176652777777775,11.690499999999993,-5.3568,-8.464549999999988,18.7956,Contango
2023-02-09,JKM,50.354844356388895,12.480857730000004,-3.8513169999999946,-9.370885360000003,23.10760078,Contango
2023-02-08,TTF,55.98344722222221,12.156299999999995,-5.8673,-8.891349999999996,20.109499999999997,Contango
2023-02-08,JKM,50.91825187805555,14.539736650000002,-1.624322020000001,-10.411251515000004,23.35023332,Contango
2023-02-08,THE,57.107274999999994,12.056300000000007,-4.9923,-8.678850000000004,19.040099999999995,Contango
2023-02-07,TTF,56.72792777777778,12.125999999999998,-6.860900000000001,-8.982299999999995,20.922500000000007,Contango
2023-02-07,JKM,51.612948999722214,11.520618419999998,-5.0237828500000035,-8.661082909999998,23.214376619999996,Contango
2023-02-07,THE,57.95689444444444,12.125999999999998,-5.885900000000007,-8.794799999999995,19.748199999999997,Contango
2023-02-06,TTF,58.736197222222216,10.5989,-9.202800000000003,-7.979399999999998,21.650999999999996,Contango
2023-02-06,JKM,53.305785016666675,11.686575529999999,-6.435879659999998,-9.109931709999998,24.399405620000003,Contango
2023-02-06,THE,60.07066111111112,10.358900000000006,-7.967799999999997,-7.471900000000005,20.4095,Contango
2023-02-03,THE,60.50181666666666,10.8992,-8.0257,-7.866349999999997,21.320299999999996,Contango
2023-02-03,TTF,59.125416666666666,11.124200000000002,-9.4007,-8.391350000000003,22.631299999999996,Contango
2023-02-03,JKM,53.93132421388888,11.075155179999996,-7.784736479999999,-9.070000304999994,24.937910070000008,Contango
2023-02-02,JKM,52.929065651666676,10.58691349,-7.367033369999994,-8.679133774999997,24.345231940000005,Contango
2023-02-02,THE,59.182338888888886,12.080900000000007,-6.339100000000002,-8.475400000000008,20.104099999999995,Contango
2023-02-02,TTF,57.78726944444443,12.180899999999994,-7.789099999999998,-8.96289999999999,21.3716,Contango
2023-02-01,JKM,55.17082453638889,8.874629570000003,-7.053227729999996,-8.605511325000002,26.057874179999992,Contango
2023-02-01,THE,60.63173055555554,11.436399999999999,-9.111899999999999,-8.603949999999998,22.218899999999998,Contango
2023-02-01,TTF,59.19830555555555,11.526399999999995,-10.5869,-9.131450000000001,23.3407,Contango
2023-01-31,JKM,54.328041304722234,11.319219879999999,-5.346693420000001,-9.877916470000002,25.722966890000002,Contango
2023-01-31,THE,59.74016399805555,12.151396069999997,-7.025903929999998,-8.587648035,22.145999999999994,Contango
2023-01-31,TTF,58.34774711305556,12.251403930000002,-8.600896069999997,-9.100151965000002,23.162300000000002,Contango
2023-01-30,TTF,57.17185833333334,12.7894,-7.121600000000001,-8.845650000000006,22.316500000000005,Contango
2023-01-30,JKM,53.49567774472222,10.93026682,-4.739612290000004,-9.842359350000002,25.59875615,Contango
2023-01-30,THE,58.564055555555555,12.539400000000008,-5.546599999999998,-8.13315,20.96309999999999,Contango
2023-01-27,TTF,56.74657777777779,12.061599999999999,-7.983700000000006,-8.9987,22.136499999999998,Contango
2023-01-27,JKM,53.14236401166667,10.643380409999999,-4.006345699999997,-9.7039769,25.5199881,Contango
2023-01-27,THE,58.1512138888889,11.711600000000004,-6.4587,-8.186200000000007,20.825799999999994,Contango
2023-01-26,JKM,52.00408418138889,8.727588550000007,-5.259591329999999,-8.734021295000005,26.49602533000001,Contango
2023-01-26,THE,57.1555611111111,12.175200000000004,-5.580299999999994,-8.468950000000007,20.667300000000004,Contango
2023-01-26,TTF,55.72251666666668,12.450199999999995,-7.130300000000005,-9.293949999999995,21.741299999999995,Contango
2023-01-25,TTF,55.951255555555555,12.170500000000004,-9.964799999999997,-10.120250000000006,24.1689,Contango
2023-01-25,THE,57.377388888888895,11.945500000000003,-8.464799999999997,-9.445250000000001,23.3345,Contango
2023-01-25,JKM,52.20228822777778,7.161929539999996,-7.073054080000006,-8.526972904999994,28.417775280000008,Contango
2023-01-24,THE,59.097477777777776,11.519499999999994,-10.034200000000006,-9.050249999999991,24.3645,Contango
2023-01-24,JKM,53.535016070277784,7.346227780000007,-8.902925590000002,-9.184128770000008,28.758886860000004,Contango
2023-01-24,TTF,57.59125555555555,11.779499999999999,-11.499200000000002,-9.905249999999995,24.9422,Contango
2023-01-23,TTF,61.58808055555556,12.180400000000006,-16.0492,-10.780249999999995,29.592600000000004,Contango
2023-01-23,JKM,57.10054905666667,10.07278531,-9.527219690000003,-11.97942501,32.19136030000001,Contango
2023-01-23,THE,63.14949444444445,11.930399999999992,-14.474200000000003,-9.967749999999995,29.070599999999992,Contango
2023-01-20,THE,65.82736944444446,11.769499999999994,-16.793200000000006,-10.789749999999998,30.785199999999996,Contango
2023-01-20,JKM,59.531462972500016,13.582595239999996,-8.33909705,-14.491056909999998,34.10310597,Contango
2023-01-20,TTF,64.27705833333333,11.869499999999988,-18.468200000000003,-11.50224999999999,31.758199999999995,Contango
2023-01-19,JKM,55.635638455833345,7.330630190000001,-9.284783250000004,-9.397256820000003,29.27500519000001,Contango
2023-01-19,THE,61.53036111111112,11.976600000000005,-11.403500000000001,-9.909100000000002,25.709799999999994,Contango
2023-01-19,TTF,59.982844444444446,12.026600000000002,-13.128500000000003,-10.596600000000002,26.565800000000003,Contango
2023-01-18,JKM,55.464402399722225,3.941801609999999,-12.14868928,-7.532109739999996,29.477392449999996,Contango
2023-01-18,THE,61.57483611111112,10.745099999999994,-12.625100000000003,-9.559699999999992,25.9499,Contango
2023-01-18,TTF,60.08145555555555,10.720099999999995,-14.4251,-10.23469999999999,26.611599999999996,Contango
2023-01-17,TTF,57.68736944444444,10.875099999999996,-12.314799999999998,-10.297599999999996,24.0396,Contango
2023-01-17,THE,59.192008333333334,10.9251,-10.489800000000002,-9.635100000000001,23.580799999999996,Contango
2023-01-17,JKM,53.006305072777764,0.6616049499999974,-12.735075270000003,-5.211145219999999,27.898321199999998,Contango
