TRADE_DATE,MARKET,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,score_raw_mse,score_curve_z,market_label,EVENT_LABEL
2021-12-23,THE,126.5861,126.9165,122.4009,107.3342,105.5468,105.3541,105.1231,105.1231,105.4432,106.0153,106.8603,106.7592,106.8129,106.4966,98.708,40.3808,37.241,36.3649,36.4458,36.5179,36.8135,36.9796,37.2372,37.3829,37.8478,37.7723,36.6062,27.5747,26.2125,25.9916,25.267,25.4843,25.9714,26.4364,26.8353,27.231,5.438733,24.9051456451416,THE,EU pre-invasion spike
2022-03-07,THE,211.399,205.5483,200.3095,196.2243,191.1145,189.3166,179.775,173.181,151.2111,133.916,118.322,104.6964,81.9094,79.975,78.0406,74.6375,73.225,71.7654,72.915,72.225,71.535,70.175,68.575,62.2782,54.2088,52.45,50.6913,49.9978,49.95,49.9307,51.073,50.105,49.167,47.43,45.706,42.7307,5.3406096,24.445222854614258,THE,Russian invasion shock
2022-03-04,THE,196.3351,191.5697,191.1495,185.0934,181.1352,178.1485,158.386,149.125,139.864,115.9408,109.465,98.3904,73.7061,70.8525,69.0575,65.327,65.2,65.0688,63.9374,63.875,63.8127,61.3633,60.7135,58.3391,51.4734,48.9715,48.076,46.9865,47.2622,47.9998,48.418,48.455,48.522,46.3513,45.997,43.9843,5.1712623,23.651458740234375,THE,Russian invasion shock
2022-01-06,THE,97.72,96.725,87.9727,86.5925,86.2589,86.0342,86.077,86.3835,86.8579,87.9014,88.4288,88.296,88.1222,82.2358,43.3501,40.0042,39.2279,39.2665,39.3832,39.862,40.0308,40.35,40.6692,40.8428,40.802,39.5823,28.3794,26.9791,26.4783,26.0719,26.1873,26.5762,27.3005,27.85,28.3995,28.5578,4.889227,22.329505920410156,THE,EU pre-invasion spike
2022-03-09,THE,155.2277,153.2373,149.1522,146.1203,142.2528,140.3572,140.3887,138.4025,132.217,125.665,118.5475,109.8405,80.294,67.545,64.9728,64.289,64.9,65.5314,68.5114,68.5114,67.5873,65.6468,64.4823,61.6086,50.65,49.5,48.35,46.543,46.5,46.4856,48.0308,47.58,47.1593,45.7113,44.1023,41.3254,4.7532682,21.692241668701172,THE,Russian invasion shock
2022-01-05,THE,94.675,93.05,85.3883,84.2985,83.9716,83.7835,83.7835,83.9875,84.4303,85.444,85.9563,85.8582,85.6892,79.9686,42.9237,39.6132,38.845,38.8193,38.9347,39.4076,39.6242,39.94,40.2558,40.4787,40.4383,39.2299,27.9629,26.5835,26.0901,25.6755,25.7885,26.1712,26.8985,27.44,27.9815,28.1434,4.664564,21.27646827697754,THE,EU pre-invasion spike
2022-01-04,THE,86.325,85.3,79.6103,78.906,78.6764,78.4253,78.4253,78.616,79.1396,80.0891,80.8038,80.682,80.4072,74.0502,41.1182,37.9489,37.2135,36.7319,36.841,37.2881,37.5906,37.89,38.1894,38.4061,38.3678,37.2216,27.2863,25.9407,25.4593,25.0314,25.1405,25.5131,26.286,26.815,27.344,27.562,4.34798,19.792579650878906,THE,EU pre-invasion spike
2021-12-20,THE,147.1686,146.979,134.418,97.5068,92.7478,92.2346,92.2609,92.2609,92.5418,93.2746,93.4595,93.7769,94.0159,92.8731,88.1758,41.2568,38.0468,37.151,36.6559,36.7286,37.1377,37.6945,38.033,38.2569,38.5006,38.4238,37.2373,28.447,27.0406,26.8115,26.3438,26.571,27.0784,27.3968,27.8378,28.0019,4.287983,19.511362075805664,THE,EU pre-invasion spike
2022-01-07,THE,87.725,86.75,79.7956,78.7384,78.5126,78.2598,78.2598,78.4981,79.1972,80.3084,80.8308,80.5655,80.4069,75.0369,40.962,37.801,37.0675,37.0795,37.1898,37.6418,37.8984,38.2,38.5016,38.6686,38.63,37.477,28.3273,26.9297,26.4297,25.8242,25.9381,26.3231,27.2515,27.8,28.3485,28.5072,4.250262,19.33455467224121,THE,EU pre-invasion spike
2021-12-28,THE,106.3535,107.0188,103.9961,94.4406,91.2021,90.8692,91.0497,91.0497,91.3266,92.4835,93.2195,93.1309,92.9342,92.6591,85.8895,39.7956,36.702,35.8387,36.1968,36.2684,36.562,36.6566,36.9119,37.0563,37.6707,37.5955,36.4349,27.8861,26.5083,26.2845,25.5634,25.7834,26.276,26.9781,27.3853,27.7892,4.0786767,18.530303955078125,THE,EU pre-invasion spike
2022-02-24,THE,115.43,114.9893,113.6369,113.3101,112.378,111.825,111.2536,111.5069,112.1716,112.1787,111.4258,110.9898,105.2184,61.8238,58.7239,57.7547,56.7386,56.9068,57.5965,57.8326,58.8135,58.9382,58.5695,57.943,55.6519,44.9909,42.7836,41.9939,41.0846,41.3582,41.9434,42.3705,43.025,43.6595,43.4609,43.209,4.0079365,18.198732376098633,THE,Russian invasion shock
2022-01-03,THE,83.325,80.95,75.2499,74.2913,74.0037,73.7677,73.8776,74.3282,75.0578,76.1824,76.5283,76.3623,76.1025,70.0932,39.5813,36.5283,35.8199,36.1849,36.2925,36.7334,36.7076,37.0,37.2924,37.6581,37.6205,36.4964,27.2883,25.9401,25.4579,25.0309,25.1403,25.5138,26.369,26.9,27.431,27.6481,3.9893363,18.111549377441406,THE,EU pre-invasion spike
2022-01-10,THE,84.775,83.7,78.3054,77.6882,77.5391,77.1309,77.1309,77.3657,77.888,78.98,79.4933,79.2574,79.1014,73.8224,41.5461,38.3394,37.5954,37.1292,37.2396,37.6922,38.007,38.31,38.613,38.9321,38.8933,37.7305,28.067,26.6824,26.1871,25.5764,25.6888,26.07,27.0805,27.625,28.1695,28.3301,3.9599326,17.97372817993164,THE,EU pre-invasion spike
2022-01-24,THE,91.7,91.025,82.2894,80.7235,80.3755,80.125,80.006,80.248,80.6709,81.2328,81.5564,81.4186,81.2187,76.549,42.3,38.843,38.2474,38.0088,38.1219,38.5856,39.0264,39.3375,39.6486,39.3389,39.2996,38.1251,30.2582,28.7643,28.23,27.7121,27.8374,28.2516,28.874,29.455,30.036,30.1296,3.945159,17.904481887817383,THE,EU pre-invasion spike
2022-03-02,JKM,151.9830224,150.3096527,150.2241312,152.2549806,151.7985812,152.2549806,142.2997135,148.1676254,149.6346034,141.1999077,141.1999077,113.4878215,64.12255908,60.37244343,59.94198545,57.02171295,57.59784246,58.1736869,57.97413685,58.86612559,61.54180674,58.48755063,58.48755063,51.73905288,41.91719923,39.46558429,39.18421871,39.78714494,40.18909577,40.59104659,40.38722046,41.02606571,42.22137053,40.9981287,40.9981287,37.64825344,9.740319,37.69498062133789,JKM,Russian invasion shock
