S_NO,TRADE_DATE,MARKET,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36
1276,2026-01-14,JKM,29.01917305,27.78398507,26.05472742,25.51369535,25.84742045,25.87164576,26.29830347,26.18756704,26.40677997,26.24569126,26.98609300,27.61341570,27.51764439,26.37963329,23.94731781,23.12426338,23.20360887,23.71600600,24.01726531,24.07605098,24.31463865,25.06143433,25.59626537,26.07013351,26.01939539,25.39063957,23.59898587,22.89953843,22.72899661,22.61939014,22.95485152,23.33449172,23.71280903,24.07651950,24.44075361,24.66476200
2625,2026-01-14,THE,33.92500000,33.21000000,30.19263000,28.96304000,28.53873000,28.43573000,28.41548000,28.73087000,28.96262000,29.24099000,29.59964000,29.65349000,29.59854000,28.94541000,26.47328000,25.64908000,25.46467000,25.30315000,25.39240000,25.63060000,26.25406000,27.00442000,27.53392000,27.54935000,27.47316000,26.80060000,24.87859000,24.13262000,23.57399000,23.44591000,23.88631000,24.75276000,25.30472000,25.65648000,25.81576000,25.91954000
3972,2026-01-13,TTF,31.28000000,30.37500000,28.00872000,27.20691000,27.02872000,26.90654000,26.90654000,27.15482000,27.22264000,27.42646000,27.64820000,27.79268000,27.72388000,27.05592000,24.85043000,24.01998000,23.83417000,23.82472000,23.91458000,24.15440000,24.28957000,25.04491000,25.57794000,25.85127000,25.77456000,25.09737000,23.27006000,22.52088000,22.32261000,22.18959000,22.51624000,22.88832000,23.22138000,23.57500000,23.92863000,24.27345000
1275,2026-01-13,JKM,29.20534310,27.28864735,25.98937453,25.61186278,25.80886862,26.01597307,26.47620520,26.31595171,26.47926790,26.35800170,27.08129457,27.66362065,27.55443968,26.40190034,24.12032991,23.29177412,23.37038331,23.86648485,24.16886398,24.22915219,24.46497976,25.21669224,25.75514728,26.23712179,26.18613204,25.55331286,23.80443077,23.09852077,22.92651315,22.81763570,23.15616016,23.53930065,23.88505417,24.25155677,24.61869398,24.48167284
2624,2026-01-13,THE,33.16000000,32.43500000,29.88640000,28.75941000,28.26683000,28.30570000,28.30570000,28.64139000,28.99121000,29.31146000,29.65133000,29.65768000,29.58888000,28.92092000,26.63543000,25.80498000,25.61917000,25.43972000,25.52958000,25.76940000,26.38957000,27.14491000,27.67794000,27.70127000,27.62456000,26.94737000,24.99441000,24.24148000,23.67940000,23.55169000,23.99566000,24.86788000,25.43480000,25.78931000,25.95033000,26.05307000
3971,2026-01-12,TTF,30.24500000,29.55000000,27.86600000,27.18834000,27.09205000,26.98879000,26.98879000,27.23783000,27.21349000,27.37582000,27.53572000,27.69925000,27.63069000,26.96497000,24.78394000,23.90802000,23.76611000,23.77553000,23.86513000,24.04932000,24.22391000,24.97721000,25.50880000,25.81336000,25.73676000,25.06056000,23.22650000,22.47872000,22.28082000,22.14773000,22.47376000,22.84513000,23.17951000,23.53250000,23.88549000,24.23087000
1274,2026-01-12,JKM,28.29053995,27.18013245,26.10986612,25.62899634,25.84772588,26.20888650,26.58477379,26.37200637,26.44748056,26.28793246,26.95027549,27.54887621,27.44045934,26.29318021,24.03763664,23.16664745,23.28676874,23.79926239,24.10082945,24.10860491,24.38217481,25.13186129,25.66900014,26.18036731,26.12989549,25.49876421,23.74472425,23.04089377,22.86972369,22.76114197,23.09936085,23.48195208,23.82923776,24.19531643,24.56210946,24.42789343
2623,2026-01-12,THE,32.06500000,31.45000000,29.66308000,28.72084000,28.36693000,28.36789000,28.36789000,28.70453000,28.92233000,29.20082000,29.47816000,29.50425000,29.43569000,28.76997000,26.51894000,25.64302000,25.50111000,25.34053000,25.43013000,25.61432000,26.27391000,27.02721000,27.55880000,27.61336000,27.53676000,26.86056000,24.87526000,24.12374000,23.56380000,23.43600000,23.87876000,24.74787000,25.39284000,25.74671000,25.90741000,26.01027000
3970,2026-01-09,TTF,28.43000000,27.94000000,26.97014000,26.50387000,26.46191000,26.42015000,26.47320000,26.69071000,26.64512000,26.97323000,27.19901000,27.34196000,27.27428000,26.61715000,24.44970000,23.71430000,23.54219000,23.58648000,23.67537000,23.85809000,24.06511000,24.78162000,25.27816000,25.62632000,25.55028000,24.87898000,23.10350000,22.35968000,22.16283000,22.02953000,22.35382000,22.72321000,23.10810000,23.46000000,23.81190000,24.08307000
1273,2026-01-09,JKM,26.75013354,26.25410710,25.37128809,25.17129843,25.44198675,25.78079732,26.20903394,25.96175486,26.01599779,26.01175920,26.74057592,27.32259320,27.21305461,26.06580821,23.81239932,23.07169791,23.16325710,23.71241834,24.01427280,24.01873302,24.32407808,25.03979117,25.54396236,26.09896898,26.04771800,25.41777412,23.71319403,23.00980888,22.83777179,22.72754061,23.06402411,23.44472198,23.84137690,24.20633933,24.57204974,24.36089568
2622,2026-01-09,THE,30.25000000,29.81500000,28.68790000,28.03637000,27.81244000,27.79982000,27.85282000,28.15628000,28.27656000,28.71823000,29.05979000,29.06696000,28.99928000,28.34215000,26.13470000,25.39930000,25.22719000,25.10148000,25.19037000,25.37309000,26.06511000,26.78162000,27.27816000,27.37632000,27.30028000,26.62898000,24.75164000,24.00410000,23.44700000,23.31898000,23.75942000,24.62406000,25.32125000,25.67403000,25.83418000,25.86174000
3969,2026-01-08,TTF,27.78000000,27.40000000,26.62218000,26.16193000,26.12050000,26.15496000,26.20748000,26.42281000,26.46584000,26.79175000,27.01601000,27.19173000,27.12442000,26.47090000,24.39599000,23.66220000,23.49048000,23.54916000,23.63792000,23.82035000,24.08946000,24.80670000,25.30374000,25.66171000,25.58556000,24.91333000,23.14194000,22.39688000,22.19970000,22.06646000,22.39130000,22.76131000,23.15489000,23.50750000,23.86011000,24.20582000
1272,2026-01-08,JKM,26.04985615,25.65813934,24.95846007,24.76309758,25.03160736,25.43955156,25.86405378,25.61535300,25.75258337,25.74564058,26.46879311,27.07918035,26.97013441,25.83093775,23.67418107,22.93744602,23.02814314,23.58791962,23.88767197,23.89188723,24.25533695,24.96884671,25.47106964,26.03293998,25.98172310,25.35320746,23.65905570,22.95719992,22.78558619,22.67590659,23.01161268,23.39162041,23.79521159,24.15959804,24.52467325,24.38788369
2621,2026-01-08,THE,29.53000000,29.22500000,28.31252000,27.66943000,27.44842000,27.50992000,27.56239000,27.86278000,28.09800000,28.53675000,28.87606000,28.91673000,28.84942000,28.19590000,26.08099000,25.34720000,25.17548000,25.06416000,25.15292000,25.33535000,26.06446000,26.78170000,27.27874000,27.38671000,27.31056000,26.63833000,24.79027000,24.04149000,23.48350000,23.35555000,23.79672000,24.66275000,25.36815000,25.72164000,25.88216000,25.98509000
3968,2026-01-07,TTF,28.59500000,28.14500000,27.11312000,26.64438000,26.60219000,26.61810000,26.67155000,26.89070000,26.93814000,27.26986000,27.49813000,27.66895000,27.60046000,26.93547000,24.84611000,24.09879000,23.92389000,23.94219000,24.03242000,24.21790000,24.45714000,25.18533000,25.68996000,26.04336000,25.96608000,25.28386000,23.43406000,22.67960000,22.47993000,22.34719000,22.67616000,23.05088000,23.42330000,23.78000000,24.13670000,24.47886000
1271,2026-01-07,JKM,26.75005889,26.36129001,25.48889498,25.28510196,25.55363929,25.94458467,26.37065728,26.12677789,26.26927045,26.26905005,26.99696886,27.60355409,27.42447411,26.12157079,24.16656838,23.47052581,23.50298061,24.02426867,24.13317685,24.33391174,24.66948008,25.39558054,25.90684012,26.41024773,26.35740536,25.71751125,23.94285615,23.22981476,23.05503269,22.94529799,23.28568771,23.67079233,24.05440921,24.42336908,24.79293506,24.70838176
2620,2026-01-07,THE,30.31000000,29.96000000,28.73008000,28.14688000,27.99227000,27.96760000,28.02100000,28.32662000,28.61074000,29.05736000,29.40277000,29.43145000,29.36296000,28.69797000,26.55611000,25.80879000,25.63389000,25.48219000,25.57242000,25.75790000,26.45714000,27.18533000,27.68996000,27.79336000,27.71608000,27.03386000,25.10898000,24.35075000,23.78563000,23.65822000,24.10503000,24.98219000,25.58711000,25.94470000,26.10763000,26.20925000
1270,2026-01-06,JKM,26.42553280,26.01631354,25.32925927,25.12829921,25.44681651,25.85606331,26.28134065,26.03644811,26.24192537,26.24109906,26.96922123,27.60443794,27.42515490,26.12230235,24.18437082,23.48770374,23.51981989,24.08904149,24.19825293,24.39935071,24.72348696,25.45116844,25.96340177,26.46613247,26.41316561,25.77180662,24.02216497,23.30660280,23.13125853,23.02168902,23.36320545,23.74986628,24.12862203,24.49881162,24.86968982,24.11005746
3967,2026-01-06,TTF,28.03000000,27.70500000,26.86945000,26.47695000,26.48804000,26.52348000,26.57674000,26.79511000,26.90847000,27.23982000,27.46784000,27.66895000,27.60046000,26.93547000,24.86402000,24.11615000,23.94113000,24.00935000,24.09984000,24.28584000,24.51315000,25.24300000,25.74879000,26.10149000,26.02404000,25.34029000,23.51606000,22.75896000,22.55860000,22.42599000,22.75612000,23.13216000,23.49964000,23.85750000,24.21536000,24.55652000
2619,2026-01-06,THE,29.70500000,29.48500000,28.49799000,27.99195000,27.89103000,27.86059000,27.91380000,28.21830000,28.58118000,29.02732000,29.37236000,29.43145000,29.36296000,28.69797000,26.57402000,25.82615000,25.65113000,25.54935000,25.63984000,25.82584000,26.51315000,27.24300000,27.74879000,27.85149000,27.77404000,27.09029000,25.19139000,24.43050000,23.86349000,23.73623000,24.18459000,25.06473000,25.66364000,26.02239000,26.18591000,26.28730000
3966,2026-01-05,TTF,27.40000000,27.10000000,26.50743000,26.15925000,26.16976000,26.21721000,26.26986000,26.48570000,26.64388000,26.97198000,27.19775000,27.41393000,27.34607000,26.68721000,24.68243000,23.94003000,23.76629000,23.83274000,23.92256000,24.10719000,24.35877000,25.08403000,25.58663000,25.94125000,25.86427000,25.18472000,23.39819000,22.64488000,22.44552000,22.31271000,22.64117000,23.01532000,23.40015000,23.75650000,24.11285000,24.45531000
2618,2026-01-05,THE,29.06500000,28.91500000,28.10650000,27.67425000,27.60171000,27.55463000,27.60722000,27.90826000,28.30272000,28.74448000,29.08613000,29.16143000,29.09357000,28.43471000,26.36743000,25.62503000,25.45129000,25.34774000,25.43756000,25.62219000,26.38377000,27.10903000,27.61163000,27.71625000,27.63927000,26.95972000,25.07293000,24.31585000,23.75157000,23.62409000,24.07022000,24.94608000,25.56390000,25.92114000,26.08390000,26.18559000
1269,2026-01-05,JKM,26.00749532,25.62066257,25.06544056,24.86359922,25.18085714,25.66945030,26.09328684,25.84552115,26.02338162,26.01875614,26.74390923,27.39117266,27.21102699,25.91212246,24.03470336,23.34115767,23.37312300,23.93919284,24.04645977,24.24513487,24.59141213,25.31378443,25.82176053,26.24276121,26.18901762,25.55015163,23.83547761,23.12232873,22.94680853,22.83634782,23.17538401,23.55921571,23.95433576,24.32200584,24.69061202,24.19923806
3965,2026-01-02,TTF,28.90000000,28.47500000,27.68118000,27.24310000,27.22028000,27.23064000,27.28532000,27.50951000,27.56622000,27.90567000,28.13926000,28.30020000,28.23015000,27.54999000,25.47782000,24.71149000,24.53215000,24.59143000,24.68411000,24.87462000,25.09998000,25.84731000,26.36520000,26.71062000,26.63136000,25.93166000,23.95681000,23.18552000,22.98140000,22.84954000,23.18590000,23.56905000,23.88133000,24.24500000,24.60868000,24.94479000
1268,2026-01-02,JKM,27.56857220,27.06554167,26.21113112,25.96675493,26.25253778,26.63733417,27.06345486,26.82619029,26.90870158,26.91757051,27.64921635,28.24332507,28.06245923,26.74576581,24.80399105,24.08827085,24.11512477,24.67392251,24.78485282,24.99004645,25.31182674,26.05662496,26.58063341,26.99324475,26.93802672,26.28027036,24.38242839,23.65174359,23.47263506,23.36294035,23.71058608,24.10367479,24.42850291,24.80385376,25.18008326,23.98195348
2617,2026-01-02,THE,30.65000000,30.37000000,29.26872000,28.74310000,28.63412000,28.55206000,28.60668000,28.91915000,29.23630000,29.69317000,30.04647000,30.06270000,29.99265000,29.31249000,27.16282000,26.39649000,26.21715000,26.10643000,26.19911000,26.38962000,27.14498000,27.89231000,28.41020000,28.50562000,28.42636000,27.72666000,25.63435000,24.85920000,24.28200000,24.15554000,24.61222000,25.50839000,26.04628000,26.41086000,26.57729000,26.67751000
3964,2025-12-31,TTF,28.35000000,28.07500000,27.73165000,27.05886000,26.69682000,26.70084000,26.71175000,26.77884000,27.01272000,27.11236000,27.46010000,27.70367000,27.90125000,27.83219000,27.16161000,25.11977000,24.36421000,24.18739000,24.27303000,24.36451000,24.55255000,24.83700000,25.57650000,26.08897000,26.43765000,26.35920000,25.66665000,23.71594000,22.95240000,22.75033000,22.61806000,22.95102000,23.33028000,23.71388000,24.07500000,24.43613000
2616,2025-12-31,THE,29.98340968,29.86343000,29.63334000,28.62698000,28.17932000,28.09879000,28.04118000,28.10820000,28.42886000,28.78426000,29.24760000,29.60914000,29.66375000,29.59469000,28.92411000,26.77977000,26.02421000,25.84739000,25.76303000,25.85451000,26.04255000,26.88200000,27.62150000,28.13397000,28.23265000,28.15420000,27.46165000,25.36212000,24.59476000,24.02358000,23.89668000,24.34866000,25.23546000,25.87841000,26.24044000,26.40558000
1267,2025-12-31,JKM,27.80557727,26.82575132,26.39896339,25.65795182,25.48426864,25.79530443,26.18037542,26.61755136,26.38830056,26.51122538,26.52675244,27.26825868,27.89711820,27.71593257,26.40619103,24.49028971,23.78319033,23.81168866,24.39553345,24.50458010,24.70703642,25.08540193,25.82275846,26.34119725,26.75666279,26.70164480,26.04975578,24.17279577,23.44876777,23.27071503,23.16092638,23.50469265,23.89410572,24.28827310,24.66144459,25.03519320
1266,2025-12-30,JKM,27.08889035,26.02950135,25.80975244,25.19792998,25.09451873,25.46474638,25.78856521,26.22446779,26.26654036,26.09427061,26.40675482,26.92608898,27.54551360,27.09075658,26.06479511,24.17888454,23.47015520,23.55652335,24.08019376,24.18791382,24.38773795,24.73924838,25.51636967,26.07741962,26.39242874,26.33822566,25.69396368,23.86607099,23.14965716,22.97299627,22.86198287,23.20199401,23.58712408,23.97653551,24.34552815,24.71523436
3963,2025-12-30,TTF,27.60000000,27.38500000,27.11595000,26.57941000,26.26291000,26.28642000,26.30609000,26.37215000,26.60249000,26.68108000,27.06629000,27.35122000,27.54018000,27.47201000,26.81011000,24.79941000,24.04222000,23.85464000,23.94965000,24.03991000,24.22545000,24.48225000,25.26306000,25.81963000,26.12171000,26.04420000,25.35992000,23.45969000,22.70440000,22.50452000,22.37181000,22.70114000,23.07628000,23.45531000,23.81250000,24.16969000
2615,2025-12-30,THE,29.22813000,29.16583000,29.03018000,28.16615000,27.76541000,27.70556000,27.65590000,27.72190000,28.03781000,28.35470000,28.85379000,29.25528000,29.30268000,29.23451000,28.57261000,26.45941000,25.70222000,25.51464000,25.43965000,25.52991000,25.71545000,26.52725000,27.30806000,27.86463000,27.91671000,27.83920000,27.15492000,25.10459000,24.34552000,23.78027000,23.65289000,24.10004000,24.97752000,25.61920000,25.97728000,26.14046000
3962,2025-12-29,TTF,28.51000000,28.29000000,27.95636000,27.28841000,26.92330000,26.92735000,26.93325000,27.00089000,27.23672000,27.30561000,27.70655000,27.94337000,28.12724000,28.05762000,27.38161000,25.27849000,24.47022000,24.29828000,24.39740000,24.48935000,24.67836000,24.91722000,25.71191000,26.27836000,26.57414000,26.49528000,25.79915000,23.81844000,23.05160000,22.84866000,22.71656000,23.05097000,23.43188000,23.74835000,24.11000000,24.47165000
2614,2025-12-29,THE,30.18203000,30.08003000,29.81902000,28.87728000,28.42580000,28.34456000,28.28244000,28.35001000,28.67336000,28.97176000,29.48905000,29.84478000,29.88474000,29.81512000,29.13911000,26.96349000,26.15522000,25.98328000,25.91240000,26.00435000,26.19336000,26.96222000,27.75691000,28.32336000,28.22729000,28.29028000,27.73212000,25.46513000,24.69446000,24.12091000,23.99420000,24.32526000,25.46756000,25.84835000,26.21000000,26.57165000
1265,2025-12-29,JKM,27.93129313,26.86920515,26.61697742,25.85461726,25.67838421,26.05811077,26.36982332,26.80804740,26.85604115,26.67580405,27.00454752,27.47647693,28.08950796,27.63474660,26.59695717,24.62438661,23.86789540,23.97027293,24.49823160,24.60864465,24.81254953,25.14732651,25.93845549,26.50988279,26.81945620,26.76463362,26.10994402,24.20508578,23.47854267,23.30025275,23.19036077,23.53599805,23.92727052,24.25626083,24.62978933,25.00433256
1264,2025-12-24,JKM,27.52110779,27.25566258,26.37870719,25.59384952,25.41546157,25.78804365,26.10742712,26.55725951,26.61747092,26.38341892,26.78780511,27.27924857,27.90609923,27.42640768,26.36794146,24.37576006,23.76025041,23.89217860,24.36926775,24.48555412,24.67711845,25.09385922,25.78357848,26.40106048,26.71458168,26.66023253,26.00853576,24.23021719,23.39416064,23.10386932,23.10688263,23.45133135,23.84144542,24.18833218,24.56121559,24.93481124
2613,2025-12-24,THE,29.74353000,29.68484000,29.44307000,28.60315000,28.14955000,28.06243000,28.00800000,28.08830000,28.42242000,28.66569000,29.26036000,29.63433000,29.68890000,29.59221000,28.89394000,26.69795000,26.03584000,25.89443000,25.77061000,25.86812000,26.04364000,26.89661000,27.58552000,28.19870000,28.10658000,28.16932000,27.61375000,25.47838000,24.59476000,23.90907000,23.89668000,24.22631000,25.36386000,25.76463000,26.12500000,26.48538000
3961,2025-12-24,TTF,28.08000000,27.90500000,27.59152000,27.01510000,26.64705000,26.64437000,26.65854000,26.73892000,26.98630000,26.99831000,27.47786000,27.73376000,27.93140000,27.83471000,27.13644000,25.01295000,24.35084000,24.20943000,24.25561000,24.35312000,24.52864000,24.85161000,25.54052000,26.15370000,26.45282000,26.37432000,25.68137000,23.83163000,22.95240000,22.63465000,22.61806000,22.95102000,23.33028000,23.66463000,24.02500000,24.38538000
3960,2025-12-23,TTF,27.81000000,27.60500000,27.30991000,26.72935000,26.37826000,26.38886000,26.39982000,26.47948000,26.78572000,26.79141000,27.26728000,27.52122000,27.71909000,27.62313000,26.93018000,24.87270000,24.21431000,24.07368000,24.11880000,24.21576000,24.39029000,24.73960000,25.42540000,26.03582000,26.33655000,26.25840000,25.56850000,23.73120000,22.85568000,22.53926000,22.52203000,22.85357000,23.23122000,23.55135000,23.91000000,24.26865000
1263,2025-12-23,JKM,27.25995501,26.82913064,26.03805860,25.31748111,25.15456341,25.47081702,25.85521079,26.30396678,26.42045389,26.18112832,26.58235866,27.07119387,27.69726761,27.21845220,26.16563320,24.23720346,23.62531077,23.75795003,24.23386352,24.34966622,24.54017945,24.98244720,25.66913256,26.28398192,26.59900358,26.54529084,25.89654935,24.13081829,23.29846244,23.00974962,23.01213138,23.35556987,23.74428914,24.07740669,24.44879661,24.82087096
2612,2025-12-23,THE,29.43458000,29.34467000,29.12051000,28.29649000,27.86076000,27.78775000,27.72957000,27.80914000,28.20138000,28.43969000,29.02978000,29.40086000,29.45659000,29.36063000,28.66768000,26.55770000,25.89931000,25.75868000,25.63380000,25.73076000,25.90529000,26.78460000,27.47040000,28.08082000,27.99089000,28.05340000,27.50031000,25.37746000,24.49756000,23.81466000,23.80160000,24.12983000,25.26275000,25.65135000,26.01000000,26.36865000
3959,2025-12-22,TTF,27.70000000,27.50500000,27.22404000,26.59472000,26.25866000,26.22242000,26.25069000,26.36290000,26.60030000,26.63623000,27.10935000,27.36182000,27.56492000,27.46949000,26.78039000,24.70695000,24.05294000,23.91326000,23.95711000,24.05342000,24.22678000,24.59837000,25.28026000,25.88719000,26.18996000,26.11224000,25.42618000,23.64623000,22.77384000,22.45856000,22.44076000,22.77111000,23.14740000,23.52673000,23.88500000,24.24328000
2611,2025-12-22,THE,29.25021000,29.16958000,28.95917000,28.14139000,27.72116000,27.60186000,27.56060000,27.67270000,27.99554000,28.28514000,28.87185000,29.24082000,29.30242000,29.20699000,28.51789000,26.36695000,25.71294000,25.57326000,25.44711000,25.54342000,25.71678000,26.59837000,27.28026000,27.88719000,27.80026000,27.86224000,27.31206000,25.29206000,24.41531000,23.73478000,23.72115000,24.04820000,25.17719000,25.62673000,25.98500000,26.34328000
1262,2025-12-22,JKM,27.22629866,26.50103607,25.98144455,25.25260938,25.10308289,25.44368781,25.77541623,26.25543447,26.30490106,26.09137030,26.48894424,26.97679470,27.60851047,27.12676089,26.07295774,24.12378190,23.51347417,23.64618202,24.12086887,24.23450461,24.42272497,24.88573221,25.56804131,26.17859638,26.49422067,26.43906543,25.79190509,24.07838257,23.24673935,22.95733234,22.95807434,23.29914644,23.68539803,24.07549702,24.44514982,24.81592936
3958,2025-12-19,TTF,28.20000000,27.95500000,27.62300000,26.80288000,26.42472000,26.38867000,26.40313000,26.52266000,26.76836000,26.77910000,27.25475000,27.50857000,27.68118000,27.58535000,26.89334000,24.81150000,24.15473000,24.01445000,24.05413000,24.15083000,24.32489000,24.66899000,25.35283000,25.96150000,26.27842000,26.20044000,25.51206000,23.64365000,22.77136000,22.45611000,22.43830000,22.76861000,23.14486000,23.50210000,23.86000000,24.21790000
2610,2025-12-19,THE,29.77938000,29.60612000,29.37000000,28.33011000,27.86722000,27.74768000,27.69290000,27.81232000,28.14390000,28.42743000,29.01725000,29.38816000,29.41868000,29.32285000,28.63084000,26.49650000,25.83973000,25.69945000,25.56913000,25.66583000,25.83989000,26.66899000,27.35283000,27.96150000,27.88828000,27.95044000,27.39837000,25.26937000,24.39272000,23.71256000,23.69892000,24.02592000,25.15419000,25.60210000,25.96000000,26.31790000
1261,2025-12-19,JKM,27.71755167,26.97053911,26.41548777,25.53211293,25.27370889,25.61588385,25.93598479,26.42445535,26.48107522,26.24201354,26.64147059,27.13110004,27.73465904,27.25052051,26.19165717,24.23349810,23.62008857,23.75327771,24.22524793,24.33890157,24.52738614,24.96425866,25.64819470,26.26014183,26.58929312,26.53358380,25.88383491,24.08347752,23.25153515,22.96186877,22.96208951,23.30285725,23.68893193,24.05693350,24.42612155,24.79586145
1260,2025-12-18,JKM,27.16165524,26.36537275,25.95871003,25.11127119,24.83305002,25.14912909,25.51873236,25.98530693,26.11410640,25.86936538,26.26190365,26.74720068,27.38390178,26.90141312,25.85199204,23.91352973,23.30807860,23.44177895,23.91014317,24.02225763,24.20813305,24.67264264,25.34813777,25.95314836,26.28555452,26.23037835,25.58811557,23.80449897,22.98244557,22.69612969,22.71837637,23.05538054,23.43690561,23.82145931,24.18685002,24.55270880
2609,2025-12-18,THE,29.20593000,29.05128000,28.82507000,27.83845000,27.42915000,27.35705000,27.28273000,27.38069000,27.78724000,28.05208000,28.63369000,28.99948000,29.06736000,28.97274000,28.28952000,26.17520000,25.52693000,25.38847000,25.25570000,25.35114000,25.52293000,26.38166000,27.05753000,27.65912000,27.59152000,27.65308000,27.10737000,24.99505000,24.12852000,23.45595000,23.46488000,23.78844000,24.90530000,25.32555000,25.68000000,26.03445000
3957,2025-12-18,TTF,27.62500000,27.40000000,27.07969000,26.29768000,25.97165000,25.98187000,25.97754000,26.07559000,26.39743000,26.40224000,26.87119000,27.12145000,27.32986000,27.23524000,26.55202000,24.49020000,23.84193000,23.70347000,23.74070000,23.83614000,24.00793000,24.38166000,25.05753000,25.65912000,25.98017000,25.90308000,25.22251000,23.37070000,22.50848000,22.19687000,22.20190000,22.52873000,22.90102000,23.27555000,23.63000000,23.98445000
1259,2025-12-17,JKM,26.80726045,26.21616385,25.70460310,24.71590961,24.40501421,24.84404002,25.25198728,25.69255055,25.79352841,25.62959725,26.01923231,26.50224033,27.14819113,26.66866985,25.62701652,23.71381829,23.11451278,23.24945192,23.71628920,23.82860579,24.01411623,24.52224517,25.19466216,25.79652095,26.13212545,26.07894598,25.44191790,23.64430336,22.82923248,22.54620346,22.56885347,22.90486979,23.28538994,23.69962429,24.06446789,24.42986058
2608,2025-12-17,THE,28.84690000,28.61355000,28.49740000,27.53228000,27.14681000,27.07523000,27.04058000,27.11168000,27.48734000,27.83114000,28.40810000,28.77097000,28.85010000,28.75621000,28.07816000,25.94670000,25.30316000,25.16571000,25.03158000,25.12632000,25.29685000,26.22517000,26.89740000,27.49574000,27.43084000,27.49200000,26.94908000,24.84496000,23.98396000,23.31555000,23.32348000,23.64496000,24.75494000,25.20735000,25.56000000,25.91265000
3956,2025-12-17,TTF,27.30000000,27.00000000,26.78542000,25.99743000,25.69431000,25.70420000,25.74015000,25.81132000,26.10315000,26.19041000,26.65560000,26.90385000,27.12260000,27.02871000,26.35066000,24.31170000,23.66816000,23.53071000,23.56658000,23.66132000,23.83185000,24.25017000,24.92240000,25.52074000,25.84369000,25.76700000,25.09001000,23.22135000,22.36464000,22.05502000,22.05908000,22.38380000,22.75369000,23.15735000,23.51000000,23.86265000
1258,2025-12-16,JKM,26.34270245,25.97332541,25.30050508,24.36433337,24.24942885,24.56435436,24.88856980,25.32675801,25.42374038,25.30113537,25.68470763,26.16356322,26.83257440,26.35407506,25.32029069,23.40078517,22.80902555,22.94462000,23.40738950,23.51766276,23.70014527,24.22550526,24.88909047,25.48287797,25.82117900,25.76741257,25.13701347,23.35965193,22.55364869,22.27308766,22.29243481,22.62300794,22.99750951,23.44120590,23.80079976,24.16096909
2607,2025-12-16,THE,28.33468000,28.16091000,28.02599000,27.12062000,26.74082000,26.67031000,26.62066000,26.69069000,27.06061000,27.47534000,28.04462000,28.40268000,28.50895000,28.41621000,27.74657000,25.60520000,24.97043000,24.83486000,24.69820000,24.79164000,24.95983000,25.89689000,26.56058000,27.15132000,27.09256000,27.15297000,26.61678000,24.52999000,23.67969000,23.01967000,23.02569000,23.34315000,24.43906000,24.97970000,25.32850000,25.67730000
3955,2025-12-16,TTF,26.80000000,26.57500000,26.34908000,25.61701000,25.31832000,25.32806000,25.34981000,25.41990000,25.70730000,25.83818000,26.29712000,26.54203000,26.78645000,26.69371000,26.02407000,23.98020000,23.34543000,23.20986000,23.24320000,23.33664000,23.50483000,23.94189000,24.60558000,25.19632000,25.52371000,25.44797000,24.77936000,22.93295000,22.08688000,21.78111000,21.78328000,22.10394000,22.46921000,22.90470000,23.25350000,23.60230000
2606,2025-12-15,THE,28.86164000,28.61701000,28.52220000,27.64767000,27.25376000,27.17545000,27.14225000,27.23321000,27.57098000,27.98057000,28.56106000,28.92612000,29.00950000,28.91500000,28.23260000,25.98035000,25.33525000,25.19747000,25.05881000,25.15376000,25.32467000,26.22208000,26.89492000,27.49380000,27.41351000,27.47456000,26.93135000,24.71373000,23.85665000,23.19155000,23.19878000,23.51879000,24.62313000,25.10923000,25.46000000,25.81078000
3954,2025-12-15,TTF,27.28000000,27.03500000,26.81601000,26.14248000,25.83126000,25.83472000,25.87192000,25.96297000,26.21662000,26.35544000,26.82356000,27.07337000,27.29700000,27.20250000,26.52010000,24.37035000,23.72525000,23.58747000,23.61881000,23.71376000,23.88467000,24.27208000,24.94492000,25.54380000,25.85127000,25.77456000,25.09737000,23.11578000,22.26296000,21.95475000,21.95811000,22.28135000,22.64955000,23.03423000,23.38500000,23.73578000
1257,2025-12-15,JKM,26.79121457,26.59566006,25.73721170,24.92605412,24.79976250,25.10937447,25.38058326,25.83991279,25.90500619,25.79048240,26.18288067,26.66733686,27.31758509,26.83795673,25.79248486,23.77247728,23.17154971,23.30598829,23.76808834,23.88069197,24.06653596,24.54457333,25.21767146,25.81999800,26.13978681,26.08539144,25.44751452,23.53890362,22.72714256,22.44435796,22.46547971,22.79914853,23.17684387,23.57151889,23.93349635,24.29588527
3953,2025-12-12,TTF,27.52000000,27.38500000,27.12491000,26.38995000,26.10175000,26.11158000,26.12552000,26.21746000,26.47359000,26.61160000,27.07753000,27.34305000,27.54975000,27.39988000,26.81488000,24.57945000,23.92882000,23.78986000,23.84269000,23.93854000,24.11107000,24.44740000,25.12510000,25.72831000,26.03325000,25.85300000,25.37040000,23.32435000,22.46384000,22.15285000,22.15758000,22.48375000,22.85529000,23.18936000,23.54250000,23.89564000
